temps, hour, article, father, orgID, type, ordre, article_age, x, y, z, x1, y1, z1,article_length, article_surface, article_volume, article_diameter, article_growth, article_dry_mass, dist_from_base
12.0, 12.0, maize.ArtVirt@7cca494b, maize.ArtVirt@7cca494b, 0, 0, 0, 12.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 1.0, 3.1415927, 0.5235988, 1.0, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@7ba4f24f, maize.ArtVirt@7cca494b, 1, 10, 1, 12.0, 0.6, 0.0, -2.0, 0.0, 0.0, -2.0, 0.1, 0.025132742, 5.026548E-4, 0.08, 0.0, 2.9587904E-5, 0.0
12.0, 12.0, maize.SegRoot@3b9a45b3, maize.SegRoot@7ba4f24f, 1, 10, 1, 10.0, 0.6, -1.2246468173960125E-17, -2.100000001490116, 0.6, 0.0, -2.0, 0.1, 0.025132742, 5.026548E-4, 0.08, 0.0, 2.9587904E-5, 0.0
12.0, 12.0, maize.MerisRoot@7699a589, maize.SegRoot@3b9a45b3, 3, 11, 2, 10.0, 0.6, -1.2368932855699726E-17, -2.1010000015050174, 0.6, -1.2246468173960125E-17, -2.100000001490116, 0.023721188, 0.0017677578, 6.988886E-6, 0.023721188, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@58372a00, maize.SegRoot@3b9a45b3, 1, 10, 1, 9.0, 0.6, -2.449293634792025E-17, -2.2000000029802322, 0.6, -1.2246468173960125E-17, -2.100000001490116, 0.1, 0.025132742, 5.026548E-4, 0.08, 0.0, 2.9587904E-5, 0.0
12.0, 12.0, maize.MerisRoot@4dd8dc3, maize.SegRoot@58372a00, 4, 11, 2, 9.0, 0.5999074699863036, 8.253460529892408E-5, -2.2009922863396088, 0.6, -2.449293634792025E-17, -2.2000000029802322, 0.021215057, 0.0014139639, 4.999554E-6, 0.021215057, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@6d03e736, maize.SegRoot@58372a00, 1, 10, 1, 8.0, 0.5907469986303684, 0.008253460529894832, -2.299228338917898, 0.6, -2.449293634792025E-17, -2.2000000029802322, 0.1, 0.025132742, 5.026548E-4, 0.08, 0.0, 2.9587904E-5, 0.0
12.0, 12.0, maize.MerisRoot@568db2f2, maize.SegRoot@6d03e736, 6, 11, 2, 8.0, 0.5908411200970857, 0.008189633850503131, -2.3002218515420267, 0.5907469986303684, 0.008253460529894832, -2.299228338917898, 0.024139643, 0.0018306763, 7.3653123E-6, 0.024139643, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@378bf509, maize.SegRoot@6d03e736, 1, 10, 1, 8.0, 0.6001591453020971, 0.0018707925907247803, -2.3985796013307703, 0.5907469986303684, 0.008253460529894832, -2.299228338917898, 0.1, 0.025132742, 5.026548E-4, 0.08, 0.0, 2.9587904E-5, 0.0
12.0, 12.0, maize.MerisRoot@5fd0d5ae, maize.SegRoot@378bf509, 7, 11, 2, 8.0, 0.5999689921650755, 0.0016502058947380593, -2.399536253474361, 0.6001591453020971, 0.0018707925907247803, -2.3985796013307703, 0.021785557, 0.001491033, 5.413831E-6, 0.021785557, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@2d98a335, maize.SegRoot@378bf509, 1, 10, 1, 7.0, 0.5811438315999337, -0.020187877007947327, -2.4942448156898473, 0.6001591453020971, 0.0018707925907247803, -2.3985796013307703, 0.1, 0.025132742, 5.026548E-4, 0.08, 0.0, 2.9587904E-5, 0.0
12.0, 12.0, maize.MerisRoot@16b98e56, maize.SegRoot@2d98a335, 9, 11, 2, 7.0, 0.5808381104278307, -0.020429791880372528, -2.4951656912456257, 0.5811438315999337, -0.020187877007947327, -2.4942448156898473, 0.024116877, 0.001827225, 7.3444935E-6, 0.024116877, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@7ef20235, maize.SegRoot@2d98a335, 1, 10, 1, 6.0, 0.5505717143896439, -0.0443793642504675, -2.5863323712676696, 0.5811438315999337, -0.020187877007947327, -2.4942448156898473, 0.1, 0.025132742, 5.026548E-4, 0.08, 0.0, 2.9587904E-5, 0.0
12.0, 12.0, maize.MerisRoot@27d6c5e0, maize.SegRoot@7ef20235, 11, 11, 2, 6.0, 0.5502193943203672, -0.04441178895522011, -2.587267688987543, 0.5505717143896439, -0.0443793642504675, -2.5863323712676696, 0.028483376, 0.0025487826, 1.2099656E-5, 0.028483376, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@4f3f5b24, maize.SegRoot@7ef20235, 1, 10, 1, 5.0, 0.5153397074619719, -0.04762183472572919, -2.6798641432549934, 0.5505717143896439, -0.0443793642504675, -2.5863323712676696, 0.1, 0.025132742, 5.026548E-4, 0.08, 0.0, 2.9587904E-5, 0.0
12.0, 12.0, maize.MerisRoot@15aeb7ab, maize.SegRoot@4f3f5b24, 16, 11, 2, 5.0, 0.5148569606391366, -0.04782717954653331, -2.680715488683955, 0.5153397074619719, -0.04762183472572919, -2.6798641432549934, 0.019018048, 0.0011362706, 3.601608E-6, 0.019018048, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@7b23ec81, maize.SegRoot@4f3f5b24, 1, 10, 1, 5.0, 0.4670650251784332, -0.06815631680614108, -2.76499868615114, 0.5153397074619719, -0.04762183472572919, -2.6798641432549934, 0.1, 0.025132742, 5.026548E-4, 0.08, 0.0, 2.9587904E-5, 0.0
12.0, 12.0, maize.MerisRoot@6acbcfc0, maize.SegRoot@7b23ec81, 17, 11, 2, 5.0, 0.4669072620709463, -0.06825963042278352, -2.7659807437504362, 0.4670650251784332, -0.06815631680614108, -2.76499868615114, 0.03260596, 0.0033399803, 1.8150544E-5, 0.03260596, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@5f184fc6, maize.SegRoot@7b23ec81, 1, 10, 1, 4.0, 0.45128871442974594, -0.07848767847038544, -2.863204446080722, 0.4670650251784332, -0.06815631680614108, -2.76499868615114, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@3feba861, maize.SegRoot@5f184fc6, 19, 11, 2, 4.0, 0.45127785688051936, -0.07850123273836963, -2.863282538302858, 0.45128871442974594, -0.07848767847038544, -2.863204446080722, 0.0330457, 0.0034306773, 1.8894858E-5, 0.0330457, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@5b480cf9, maize.SegRoot@5f184fc6, 1, 10, 1, 3.0, 0.4502029595070869, -0.07984310526880421, -2.8710136682942995, 0.45128871442974594, -0.07848767847038544, -2.863204446080722, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@6f496d9f, maize.SegRoot@5b480cf9, 24, 11, 2, 3.0, 0.45019894503613306, -0.07987006507796252, -2.871088881673608, 0.4502029595070869, -0.07984310526880421, -2.8710136682942995, 0.02939808, 0.0027151124, 1.3303182E-5, 0.02939808, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@723279cf, maize.SegRoot@5b480cf9, 1, 10, 1, 3.0, 0.44980151241170224, -0.0825390861846346, -2.878535006225151, 0.4502029595070869, -0.07984310526880421, -2.8710136682942995, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@10f87f48, maize.SegRoot@723279cf, 25, 11, 2, 3.0, 0.44977019889496844, -0.08257155170940324, -2.8786010778006212, 0.44980151241170224, -0.0825390861846346, -2.878535006225151, 0.03684755, 0.0042654723, 2.6195368E-5, 0.03684755, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@b4c966a, maize.SegRoot@723279cf, 1, 10, 1, 2.0, 0.44667016073832355, -0.08578563866149831, -2.8851421637722034, 0.44980151241170224, -0.0825390861846346, -2.878535006225151, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@2f4d3709, maize.SegRoot@b4c966a, 32, 11, 2, 2.0, 0.4466313144242694, -0.08579001661350091, -2.885211962032458, 0.44667016073832355, -0.08578563866149831, -2.8851421637722034, 0.037189882, 0.004345097, 2.6932277E-5, 0.037189882, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@4e50df2e, maize.SegRoot@b4c966a, 1, 10, 1, 2.0, 0.4427855293329096, -0.08622343386175908, -2.8921219897976624, 0.44667016073832355, -0.08578563866149831, -2.8851421637722034, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@1d81eb93, maize.SegRoot@4e50df2e, 33, 11, 2, 2.0, 0.4427563039195326, -0.0862489423319768, -2.8921919554526223, 0.4427855293329096, -0.08622343386175908, -2.8921219897976624, 0.029911846, 0.0028108412, 1.4012908E-5, 0.029911846, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@7291c18f, maize.SegRoot@4e50df2e, 1, 10, 1, 1.0, 0.4398629879952055, -0.08877428088353159, -2.8991185552936685, 0.4427855293329096, -0.08622343386175908, -2.8921219897976624, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@34a245ab, maize.SegRoot@7291c18f, 42, 11, 2, 1.0, 0.43983525713246435, -0.08879089172129143, -2.8991917336991886, 0.4398629879952055, -0.08877428088353159, -2.8991185552936685, 0.033236053, 0.003470314, 1.9223256E-5, 0.033236053, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@7cc355be, maize.SegRoot@7291c18f, 1, 10, 1, 1.0, 0.43708990172108864, -0.09043536465951475, -2.9064363958456654, 0.4398629879952055, -0.08877428088353159, -2.8991185552936685, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@6e8cf4c6, maize.SegRoot@7cc355be, 43, 11, 2, 1.0, 0.43708182672799084, -0.09044453009135163, -2.9065154577774632, 0.43708990172108864, -0.09043536465951475, -2.9064363958456654, 0.027073912, 0.002302777, 1.0390864E-5, 0.027073912, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@12edcd21, maize.SegRoot@7cc355be, 1, 10, 1, 12.0, 0.4362824024113076, -0.09135190784320268, -2.914342589025453, 0.43708990172108864, -0.09043536465951475, -2.9064363958456654, 0.08, 0.020106193, 2.6808254E-4, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegStem@34c45dca, maize.ArtVirt@7cca494b, 1, 40, 1, 12.0, 0.6, 0.0, -2.0, 0.0, 0.0, -2.0, 0.01, 0.012566371, 0.001256637, 0.4, 0.01025, 6.283185E-6, 0.0
12.0, 12.0, maize.SegStem@52cc8049, maize.SegStem@34c45dca, 2, 40, 1, 6.0, 0.6, 0.0, -1.9900000002235174, 0.6, 0.0, -2.0, 0.01, 0.012566371, 0.001256637, 0.4, 0.01025, 6.283185E-6, 0.0
12.0, 12.0, maize.SegRoot@5b6f7412, maize.SegStem@52cc8049, 12, 30, 2, 4.0, 0.6, 0.0, -1.9801000004447997, 0.6, 0.0, -1.9900000002235174, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@27973e9b, maize.SegRoot@5b6f7412, 20, 31, 3, 4.0, 0.600039999999106, 6.928203075418104E-5, -1.9801000004447997, 0.6, 0.0, -1.9801000004447997, 0.024044598, 0.0018162887, 7.278655E-6, 0.024044598, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@312b1dae, maize.SegRoot@5b6f7412, 12, 30, 2, 2.0, 0.603999999910593, 0.006928203075418103, -1.9801000004447997, 0.6, 0.0, -1.9801000004447997, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@7530d0a, maize.SegRoot@312b1dae, 34, 31, 3, 2.0, 0.6040376151145281, 0.00699880184071198, -1.9801009546385941, 0.603999999910593, 0.006928203075418103, -1.9801000004447997, 0.047600176, 0.0071181483, 5.6470853E-5, 0.047600176, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@27bc2616, maize.SegRoot@312b1dae, 12, 30, 2, 2.0, 0.6077615203041049, 0.01398807960480575, -1.9801954198242422, 0.603999999910593, 0.006928203075418103, -1.9801000004447997, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@3941a79c, maize.SegRoot@27bc2616, 35, 31, 3, 2.0, 0.6077776362858927, 0.01406637824469064, -1.9801985178618617, 0.6077615203041049, 0.01398807960480575, -1.9801954198242422, 0.032622106, 0.0033432883, 1.8177518E-5, 0.032622106, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@506e1b77, maize.SegRoot@27bc2616, 12, 30, 2, 6.0, 0.6093731184828757, 0.021817943593294805, -1.980505223586198, 0.6077615203041049, 0.01398807960480575, -1.9801954198242422, 0.08, 0.020106193, 2.6808254E-4, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@4fca772d, maize.SegStem@52cc8049, 14, 30, 2, 4.0, 0.6, 0.0, -1.9801000004447997, 0.6, 0.0, -1.9900000002235174, 0.1, 0.025132742, 5.026548E-4, 0.08, 0.0, 2.9587904E-5, 0.0
12.0, 12.0, maize.MerisRoot@9807454, maize.SegRoot@4fca772d, 21, 31, 3, 4.0, 0.5989999999850988, -3.6739404521880378E-19, -1.9801000004447997, 0.6, 0.0, -1.9801000004447997, 0.01140796, 4.0885172E-4, 7.773607E-7, 0.01140796, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@3d494fbf, maize.SegRoot@4fca772d, 14, 30, 2, 4.0, 0.49999999850988386, -3.6739404521880375E-17, -1.9801000004447997, 0.6, 0.0, -1.9801000004447997, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@1ddc4ec2, maize.SegRoot@3d494fbf, 22, 31, 3, 4.0, 0.49992234465733837, 1.9198815387646432E-5, -1.9801011337521774, 0.49999999850988386, -3.6739404521880375E-17, -1.9801000004447997, 0.028629208, 0.0025749486, 1.2286456E-5, 0.028629208, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@133314b, maize.SegRoot@3d494fbf, 14, 30, 2, 3.0, 0.49223461325533474, 0.0019198815387682807, -1.9802133311825654, 0.49999999850988386, -3.6739404521880375E-17, -1.9801000004447997, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@b1bc7ed, maize.SegRoot@133314b, 27, 31, 3, 3.0, 0.49215595823373515, 0.0019342676103497477, -1.9802158665789218, 0.49223461325533474, 0.0019198815387682807, -1.9802133311825654, 0.012806784, 5.1526434E-4, 1.0998132E-6, 0.012806784, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@7cd84586, maize.SegRoot@133314b, 14, 30, 2, 3.0, 0.48436911109537795, 0.003358488696914988, -1.9804668708182036, 0.49223461325533474, 0.0019198815387682807, -1.9802133311825654, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@30dae81, maize.SegRoot@7cd84586, 28, 31, 3, 3.0, 0.4842892011084889, 0.0033603573364953615, -1.9804701726199192, 0.48436911109537795, 0.003358488696914988, -1.9804668708182036, 0.022128437, 0.0015383365, 5.6734966E-6, 0.022128437, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@1b2c6ec2, maize.SegRoot@7cd84586, 14, 30, 2, 2.0, 0.47637811240647265, 0.0035453526549523327, -1.9807970509897699, 0.48436911109537795, 0.003358488696914988, -1.9804668708182036, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@4edde6e5, maize.SegRoot@1b2c6ec2, 36, 31, 3, 2.0, 0.47629836273039766, 0.003550083660346996, -1.9808012469958411, 0.47637811240647265, 0.0035453526549523327, -1.9807970509897699, 0.042481303, 0.00566951, 4.0141364E-5, 0.042481303, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@70177ecd, maize.SegRoot@1b2c6ec2, 14, 30, 2, 2.0, 0.468403144798974, 0.004018453194418683, -1.9812166515968936, 0.47637811240647265, 0.0035453526549523327, -1.9807970509897699, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@1e80bfe8, maize.SegRoot@70177ecd, 37, 31, 3, 2.0, 0.46832836153890073, 0.0040465571547092065, -1.9812208505422209, 0.468403144798974, 0.004018453194418683, -1.9812166515968936, 0.029140389, 0.002667722, 1.295641E-5, 0.029140389, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@66a29884, maize.SegRoot@70177ecd, 14, 30, 2, 1.0, 0.4609248187916463, 0.006828849223471004, -1.9816365461296146, 0.468403144798974, 0.004018453194418683, -1.9812166515968936, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@4769b07b, maize.SegRoot@66a29884, 44, 31, 3, 1.0, 0.46086196725604256, 0.0068780494190217745, -1.9816419336098303, 0.4609248187916463, 0.006828849223471004, -1.9816365461296146, 0.026740722, 0.0022464467, 1.0011935E-5, 0.026740722, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@cc34f4d, maize.SegRoot@66a29884, 14, 30, 2, 1.0, 0.45463966523127003, 0.011748868778547984, -1.9821752941511834, 0.4609248187916463, 0.006828849223471004, -1.9816365461296146, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@17a7cec2, maize.SegRoot@cc34f4d, 45, 31, 3, 1.0, 0.45458647731522717, 0.011808402997485567, -1.9821804634911384, 0.45463966523127003, 0.011748868778547984, -1.9821752941511834, 0.019565966, 0.0012026866, 3.9219544E-6, 0.019565966, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@65b3120a, maize.SegRoot@cc34f4d, 14, 30, 2, 6.0, 0.4493208736269859, 0.017702290672306345, -1.9826922281466899, 0.45463966523127003, 0.011748868778547984, -1.9821752941511834, 0.08, 0.020106193, 2.6808254E-4, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@6f539caf, maize.SegStem@52cc8049, 13, 30, 2, 3.0, 0.6, 0.0, -1.9801000004447997, 0.6, 0.0, -1.9900000002235174, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@79fc0f2f, maize.SegRoot@6f539caf, 26, 31, 3, 3.0, 0.600039999999106, -6.928203075418099E-5, -1.9801000004447997, 0.6, 0.0, -1.9801000004447997, 0.03795238, 0.0045250966, 2.8623032E-5, 0.03795238, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@50040f0c, maize.SegRoot@6f539caf, 13, 30, 2, 3.0, 0.603999999910593, -0.006928203075418098, -1.9801000004447997, 0.6, 0.0, -1.9801000004447997, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@2dda6444, maize.SegRoot@50040f0c, 29, 31, 3, 3.0, 0.6040526742754835, -0.006988397850361679, -1.9801014146819742, 0.603999999910593, -0.006928203075418098, -1.9801000004447997, 0.029321952, 0.0027010685, 1.32001E-5, 0.029321952, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@5e9f23b4, maize.SegRoot@50040f0c, 13, 30, 2, 3.0, 0.6092674363996301, -0.012947680569776198, -1.9802414241622377, 0.603999999910593, -0.006928203075418098, -1.9801000004447997, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@4783da3f, maize.SegRoot@5e9f23b4, 30, 31, 3, 3.0, 0.609337545139754, -0.012986127955438118, -1.9802439859600227, 0.6092674363996301, -0.012947680569776198, -1.9802414241622377, 0.028466497, 0.0025457628, 1.2078158E-5, 0.028466497, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@378fd1ac, maize.SegRoot@5e9f23b4, 13, 30, 2, 2.0, 0.6162783104120271, -0.0167924191359682, -1.9804976039407314, 0.6092674363996301, -0.012947680569776198, -1.9802414241622377, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@49097b5d, maize.SegRoot@378fd1ac, 38, 31, 3, 2.0, 0.6163466282209382, -0.016833855158691662, -1.9805015703900684, 0.6162783104120271, -0.0167924191359682, -1.9804976039407314, 0.020386241, 0.0013056423, 4.43619E-6, 0.020386241, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@6e2c634b, maize.SegRoot@378fd1ac, 13, 30, 2, 2.0, 0.6231100913031391, -0.02093602140831434, -1.9808942488744217, 0.6162783104120271, -0.0167924191359682, -1.9804976039407314, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@37a71e93, maize.SegRoot@6e2c634b, 39, 31, 3, 2.0, 0.6231889777548556, -0.02094841053549355, -1.9808990900496115, 0.6231100913031391, -0.02093602140831434, -1.9808942488744217, 0.026991183, 0.0022887255, 1.0295902E-5, 0.026991183, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@7e6cbb7a, maize.SegRoot@6e2c634b, 13, 30, 2, 1.0, 0.6309987364747867, -0.02217493412623526, -1.9813783663934106, 0.6231100913031391, -0.02093602140831434, -1.9808942488744217, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@7c3df479, maize.SegRoot@7e6cbb7a, 46, 31, 3, 1.0, 0.6310776905284918, -0.022185815197117167, -1.9813852844432716, 0.6309987364747867, -0.02217493412623526, -1.9813783663934106, 0.025450828, 0.0020349498, 8.63186E-6, 0.025450828, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@7106e68e, maize.SegRoot@7e6cbb7a, 13, 30, 2, 1.0, 0.6388941418453061, -0.023263041214426156, -1.9820701713795001, 0.6309987364747867, -0.02217493412623526, -1.9813783663934106, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@7eda2dbb, maize.SegRoot@7106e68e, 47, 31, 3, 1.0, 0.6389612390567199, -0.023305950679152226, -1.9820777040929103, 0.6388941418453061, -0.023263041214426156, -1.9820701713795001, 0.024223186, 0.0018433696, 7.4420473E-6, 0.024223186, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@6576fe71, maize.SegRoot@7106e68e, 13, 30, 2, 6.0, 0.6456038629866816, -0.027553987687033193, -1.9828234427205038, 0.6388941418453061, -0.023263041214426156, -1.9820701713795001, 0.08, 0.020106193, 2.6808254E-4, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegLeaf@76fb509a, maize.SegStem@52cc8049, 1, 41, 1, 1.0, 0.6, 0.0, -1.9801000004447997, 0.6, 0.0, -1.9900000002235174, 0.5175, 5.6274352E-8, 5.627435E-10, 1.0874271E-7, 0.0, 3.5531682E-12, 0.0
12.0, 12.0, maize.SegLeaf@300ffa5d, maize.SegLeaf@76fb509a, 1, 41, 1, 1.0, 0.6, 0.0, -1.4625999927334488, 0.6, 0.0, -1.9801000004447997, 0.01, 1.0874271E-9, 1.0874271E-11, 1.0874271E-7, 0.545, 0.0, 0.0
12.0, 12.0, maize.MerisLeaf@1f17ae12, maize.SegLeaf@300ffa5d, 0, 41, 2, 6.0, 0.6, 0.0, -1.4525999927334488, 0.6, 0.0, -1.4625999927334488, 0.01, 4.3497086E-9, 1.0874271E-11, 1.0874271E-7, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisStem@4d405ef7, maize.SegStem@52cc8049, 3, 40, 1, 12.0, 0.6, 0.0, -1.9800000004470348, 0.6, 0.0, -1.9900000002235174, 0.4, 0.50265485, 0.033510324, 0.4, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@6193b845, maize.ArtVirt@7cca494b, 2, 20, 1, 12.0, 0.6, 0.0, -2.0, 0.0, 0.0, -2.0, 0.1, 0.018849555, 2.8274333E-4, 0.06, 0.0, 1.6158163E-5, 0.0
12.0, 12.0, maize.SegRoot@2e817b38, maize.SegRoot@6193b845, 2, 20, 1, 9.0, 0.7000000014901161, 0.0, -2.0, 0.6, 0.0, -2.0, 0.1, 0.018849555, 2.8274333E-4, 0.06, 0.0, 1.6158163E-5, 0.0
12.0, 12.0, maize.MerisRoot@c4437c4, maize.SegRoot@2e817b38, 5, 21, 2, 9.0, 0.7010000015050173, 0.0, -2.0, 0.7000000014901161, 0.0, -2.0, 0.0138931135, 6.063858E-4, 1.4040978E-6, 0.0138931135, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@433c675d, maize.SegRoot@2e817b38, 2, 20, 1, 8.0, 0.8000000029802322, 0.0, -2.0, 0.7000000014901161, 0.0, -2.0, 0.1, 0.018849555, 2.8274333E-4, 0.06, 0.0, 1.6158163E-5, 0.0
12.0, 12.0, maize.MerisRoot@3f91beef, maize.SegRoot@433c675d, 8, 21, 2, 8.0, 0.8009844862412763, -1.7509783487855876E-4, -2.0000115536464933, 0.8000000029802322, 0.0, -2.0, 0.019858025, 0.0012388594, 4.1002168E-6, 0.019858025, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@1a6c5a9e, maize.SegRoot@433c675d, 2, 20, 1, 7.0, 0.8984483290846342, -0.017509783487855875, -2.00115536464934, 0.8000000029802322, 0.0, -2.0, 0.1, 0.018849555, 2.8274333E-4, 0.06, 0.0, 1.6158163E-5, 0.0
12.0, 12.0, maize.MerisRoot@37bba400, maize.SegRoot@1a6c5a9e, 10, 21, 2, 7.0, 0.8994361981059419, -0.017663833719369793, -2.001174944044467, 0.8984483290846342, -0.017509783487855875, -2.00115536464934, 0.021466665, 0.0014477015, 5.179554E-6, 0.021466665, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@179d3b25, maize.SegRoot@1a6c5a9e, 2, 20, 1, 6.0, 0.997235231215397, -0.03291480663924774, -2.0031133041620395, 0.8984483290846342, -0.017509783487855875, -2.00115536464934, 0.1, 0.018849555, 2.8274333E-4, 0.06, 0.0, 1.6158163E-5, 0.0
12.0, 12.0, maize.MerisRoot@254989ff, maize.SegRoot@179d3b25, 15, 21, 2, 6.0, 0.9982133456837741, -0.0331142333581256, -2.0031726430224217, 0.997235231215397, -0.03291480663924774, -2.0031133041620395, 0.015611514, 7.6566706E-4, 1.9922038E-6, 0.015611514, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@5d099f62, maize.SegRoot@179d3b25, 2, 20, 1, 5.0, 1.0950466780531003, -0.05285747852703358, -2.0090471902002527, 0.997235231215397, -0.03291480663924774, -2.0031133041620395, 0.1, 0.018849555, 2.8274333E-4, 0.06, 0.0, 1.6158163E-5, 0.0
12.0, 12.0, maize.MerisRoot@37f8bb67, maize.SegRoot@5d099f62, 18, 21, 2, 5.0, 1.0959054799353694, -0.053361576949882514, -2.0091385364475465, 1.0950466780531003, -0.05285747852703358, -2.0090471902002527, 0.014593035, 6.690231E-4, 1.6271795E-6, 0.014593035, 0.0, 0.0, 0.0
